state	year	spircons	unrate	perinc	emppop	beertax	sobapt	mormon	mlda	dry	yngdrv	vmiles	breath	jaild	comserd	allmort	mrall	allnite	mralln	allsvn	a1517	mra1517	a1517n	mra1517n	a1820	a1820n	mra1820	mra1820n	a2124	mra2124	a2124n	mra2124n	aidall	mraidall	pop	pop1517	pop1820	pop2124	miles	unus	epopus	gspch
35	1988	1.25	7.800000191	12019.24902	58.57933807	0.3897978961	8.999300003	2.292880058	21	1.066699982	0.2207240015	10141.35352	0	0	0	487	0.000323159	92	6.10484e-005	51	31	0.000442857	18	0.0002571429941	45	14	0.00064286	0.0001999999949	57	0.000606383	12	0.00012766	161.4700012	0.000107147	1506998	70000.02344	69999.6875	93999.99219	15282.99902	5.5	62.30000305	0.01359701902
36	1982	2.160000086	8.600000381	15158.71094	54.31520844	0.1193317473	0.1000000015	0.1000000015	19	0.2083999962	0.1677049994	4576.345703	1	0	0	2162	0.000122932	477	2.71223e-005	272	129	0.000141292	29	3.176300015e-005	288	131	0.0003121597	0.0001419893233	298	0.000244463	108	8.8597e-005	546.8599854	3.1095e-005	17586958	913002.875	922604.5625	1218998.375	80484	9.699999809	57.79999924	0.002074624179
36	1983	2.059999943	8.600000381	15573.39453	54.35151291	0.1328555048	0.1000000015	0.1000000015	19	0.201000005	0.1631209999	4737.51123	1	0	0	2077	0.000117444	436	2.46537e-005	260	121	0.000136569	23	2.595899969e-005	269	96	0.0002954531	0.0001054405147	248	0.000202449	87	7.102e-005	495.6900024	2.8029e-005	17685024	885999.0625	910465.9375	1224999.875	83783	9.600000381	57.90000153	0.06278328598
36	1984	2.049999952	7.199999809	16335.16504	55.05172729	0.1359999925	0.1000000015	0.1000000015	19	0.1773999929	0.1616919935	4917.594238	1	0	0	2060	0.000116082	360	2.02863e-005	214	108	0.000125874	18	2.09789996e-005	241	80	0.0002682287	8.903857088e-005	246	0.00020098	75	6.1275e-005	443.9100037	2.5015e-005	17746076	858000.875	898487	1224002.375	87268	7.5	59.50000381	0.05639270693
36	1985	1.940000057	6.5	16708.68555	56.7492485	0.1311016977	0.1000000015	0.1000000015	19.15999985	0.183799997	0.1552740037	5090.125488	1	0	0	2006	0.000112804	376	2.11438e-005	211	126	0.000150358	29	3.460600055e-005	202	75	0.0002278198	8.458655066e-005	263	0.000216639	91	7.4959e-005	424.4200134	2.3867e-005	17783058	838000	886665.75	1214001.125	90518	7.199999809	60.10000229	0.03926425055
36	1986	1.820000052	6.300000191	17326.10938	57.38864136	0.127719298	0.1000000015	0.1000000015	21	0.1798000038	0.1552709937	5296.994629	1	0	0	2122	0.000119247	381	2.14105e-005	236	146	0.000176329	24	2.898599996e-005	232	73	0.0002651429	8.342857473e-005	257	0.000231949	85	7.6715e-005	430.1799927	2.4174e-005	17794996	827997.625	875000	1108002.125	94260	7	60.70000076	0.05149655789
36	1987	1.779999971	4.900000095	18005	58.67354202	0.1237599999	0.1000000015	0.1000000015	21	0.1794999987	0.1519750059	5498.025879	1	0	0	2333	0.000130884	397	2.22721e-005	236	157	0.000197236	34	4.27140003e-005	235	61	0.0002768	7.184899732e-005	304	0.000283054	97	9.0317e-005	479.8299866	2.6919e-005	17824944	796000.6875	848988.375	1074000	98002	6.199999809	61.5	0.02842982672
36	1988	1.710000038	4.199999809	18580.36523	59.1712532	0.1191145331	0.1000000015	0.1000000015	21	0.1794999987	0.1488060057	5789.921875	1	0	0	2255	0.000125914	391	2.18326e-005	235	126	0.000168449	17	2.27269993e-005	227	82	0.00028269	0.0001021170028	281	0.000246708	95	8.3406e-005	418.5799866	2.3372e-005	17909050	748000.875	802999.8125	1138998.375	103692	5.5	62.30000305	0.04976445436
37	1982	1.639999986	9	11078.75879	60.30207443	1.431980968	22.37789917	0.4264099896	21	27.62929916	0.2106070071	7164.225586	1	0	0	1303	0.000216589	243	4.03923e-005	161	99	0.00033	19	6.333299825e-005	169	52	0.0004750764	0.00014617735	175	0.00037155	51	0.00010828	683.8200073	0.000113666	6016002.5	300000	355732.2812	470999.8438	43100	9.699999809	57.79999924	-0.01295247767
37	1983	1.559999943	8.899999619	11455.27539	59.55456543	1.376146793	22.1697998	0.4402599931	21	26.74609947	0.2072599977	7411.23291	1	0	0	1234	0.000203061	212	3.48856e-005	136	109	0.000372014	19	6.484599726e-005	143	44	0.0004050781	0.000124639424	177	0.000376596	55	0.000117021	341.6199951	5.6215e-005	6076991.5	292999.7188	353018.3125	469999.6875	45038	9.600000381	57.90000153	0.07974509895
37	1984	1.529999971	6.699999809	12089.01074	61.85476685	1.318681359	21.96369934	0.4545600116	21	26.11090088	0.1998019964	7814.156738	1	0	0	1450	0.000235161	227	3.68148e-005	137	96	0.000333333	11	3.819400081e-005	150	34	0.0004281738	9.705272532e-005	213	0.000456103	68	0.00014561	373.1400146	6.0516e-005	6165988.5	288000.2812	350325.0625	466999.7812	48182	7.5	59.50000381	0.08259151131
37	1985	1.5	5.400000095	12353.81348	63.1748085	1.271186471	21.75939941	0.4693199992	21	25.5795002	0.1941950023	7981.279785	1	0	0	1482	0.00023693	229	3.66107e-005	150	103	0.000357639	12	4.166700091e-005	172	47	0.0004947472	0.0001351925312	234	0.000508696	63	0.000136957	345.3299866	5.5209e-005	6255012	287999.9062	347652.3125	459999.6562	49923	7.199999809	60.10000229	0.03069991246
37	1986	1.450000048	5.300000191	12839.00977	63.58063889	1.238390088	21.5571003	0.4845699966	21	26.0272007	0.1897380054	8254.920898	1	0	0	1647	0.000260148	251	3.96462e-005	171	117	0.000378641	20	6.472499808e-005	174	44	0.0005043478	0.0001275362301	228	0.000533958	66	0.000154567	409.6799927	6.4709e-005	6331011.5	308999.8125	345000	426999.8438	52262	7	60.70000076	0.04833913967
37	1987	1.399999976	4.5	13325	65.08531189	1.200000048	21.35659981	0.5002999902	21	25.69440079	0.1854249984	8513.946289	1	0	0	1584	0.000246998	239	3.7268e-005	158	126	0.000407767	15	4.854399958e-005	154	45	0.00045161	0.0001319650037	228	0.000541568	64	0.000152019	353.4400024	5.5112e-005	6413007	309000	341002.1875	420999.7812	54599.99609	6.199999809	61.5	0.07771385461
37	1988	1.340000033	3.599999905	13767.08398	65.60705566	1.154956698	21.15800095	0.5165600181	21	25.69440079	0.1756950021	8929.410156	1	0	0	1573	0.00024241	206	3.1746e-005	141	102	0.00034	14	4.666699897e-005	161	36	0.00050789	0.0001135650018	186	0.000434579	43	0.000100467	373.8299866	5.761e-005	6489006.5	300000	316997.7812	428000.4375	57943	5.5	62.30000305	0.04132927209
38	1982	2.119999886	5.900000095	12553.69922	62.00417328	0.4295942783	0.560100019	0.1827699989	21	0	0.2289720029	7815.472656	1	0	0	148	0.000220238	34	5.05952e-005	20	14	0.000424242	5	0.000151515007	27	6	0.0006951032	0.0001544673869	23	0.000418182	7	0.000127273	78.75	0.000117187	672000.3125	33000.03516	38843.15234	54999.97656	5252	9.699999809	57.79999924	-0.04745999351
38	1983	1.980000019	5.599999905	12389.9082	61.80698395	0.4128440619	0.5928000212	0.1747200042	21	0	0.2210589945	7875.195801	1	0	0	116	0.000170338	30	4.40529e-005	23	11	0.000354839	1	3.225800174e-005	9	4	0.0002378152	0.0001056956535	24	0.000444444	9	0.000166667	72	0.000105727	680998.9375	30999.97461	37844.50781	54000.05078	5363	9.600000381	57.90000153	-0.06634689867
38	1984	1.850000024	5.099999905	12690.11035	63.39468384	0.3956044018	0.627399981	0.1670199931	21	0	0.2096769959	7826.76123	1	0	0	100	0.00014556	15	2.18341e-005	9	5	0.000166667	1	3.333299901e-005	12	2	0.0003254543	5.424238043e-005	17	0.000320755	5	9.434e-005	58	8.4425e-005	687001.9375	29999.93945	36871.53906	52999.95312	5377	7.5	59.50000381	0.03566769511
38	1985	1.850000024	5.900000095	12661.0166	64.47638702	0.3813559413	0.6640999913	0.1596599966	21	0	0.2015479952	7864.242188	1	0	0	90	0.000131387	29	4.23358e-005	23	6	0.000206897	2	6.896600098e-005	12	6	0.0003340424	0.0001670211932	15	0.0003	11	0.00022	36.13999939	5.2754e-005	684999.25	28999.93555	35923.58594	49999.99609	5387	7.199999809	60.10000229	-0.0434198603
38	1986	1.590000033	6.300000191	12817.33789	64.27104187	0.3715170324	0.7028999925	0.1526300013	21	0	0.1942449957	8150.198242	1	0	0	100	0.000147275	13	1.91458e-005	8	7	0.000233333	2	6.66670021e-005	9	2	0.0002571428	5.714285726e-005	12	0.000266667	1	2.2222e-005	31.09000015	4.5783e-005	679001.875	30000.04297	35000	44999.94531	5534	7	60.70000076	-0.02507310919
38	1987	1.649999976	5.199999809	12971	65.0826416	0.3600000143	0.743900001	0.1458999962	21	0	0.1854369938	8453.890625	1	0	0	101	0.000150298	29	4.31548e-005	20	6	0.000206897	2	6.896600098e-005	10	4	0.00030303	0.0001212119969	13	0.000302326	7	0.000162791	40.38000107	6.0096e-005	671998.3125	28999.93555	33000.03125	42999.94141	5681	6.199999809	61.5	-0.07975243032
38	1988	1.649999976	4.800000191	12351.2998	65.56016541	0.3464870155	0.7874000072	0.1394799948	21	0	0.1714340001	8643.175781	1	0	0	104	0.000155922	18	2.69865e-005	16	6	0.000214286	0	0	12	4	0.0004	0.0001333330001	19	0.000452381	6	0.000142857	37.13000107	5.5668e-005	667000.1875	27999.96289	30000	41999.99609	5765	5.5	62.30000305	-0.0517941229
39	1982	1.269999981	12.5	13039.37988	55.61218262	0.4295942783	1.508700013	0.200000003	21	11.60200024	0.2257139981	6659.626953	0	0	0	1607	0.000149155	421	3.90756e-005	271	130	0.000235507	19	3.442000161e-005	221	88	0.0003794499	0.0001510931907	223	0.000284439	101	0.000128827	643.1300049	5.9693e-005	10774027	552000.5625	582422	783999.375	71751	9.699999809	57.79999924	-0.05440706387
39	1983	1.24000001	12.19999981	13236.23828	55.74505234	0.4128440619	1.566200018	0.200000003	21	11.64089966	0.199800998	6818.203613	0	1	0	1582	0.000147327	383	3.56677e-005	264	129	0.000243396	26	4.905699825e-005	201	74	0.0003535117	0.00013014859	231	0.000301567	95	0.000124021	744.2800293	6.9313e-005	10738019	530000.5	568580.875	765998.9375	73214	9.600000381	57.90000153	0.02171848901
39	1984	1.159999967	9.399999619	13784.61523	57.32587051	0.3956044018	1.625800014	0.200000003	21	9.31099987	0.1944780052	6973.470703	0	1	0	1646	0.000153259	408	3.79888e-005	258	131	0.000254369	23	4.465999882e-005	217	88	0.0003909426	0.00015853894	226	0.000300932	91	0.000121172	877.4400024	8.1698e-005	10739989	514999.875	555068.6875	751000.1875	74895	7.5	59.50000381	0.06476310641
39	1985	1.179999948	8.899999619	13992.58496	57.96383667	0.3813559413	1.68780005	0.200000003	21	9.307499886	0.1803590059	7031.748535	0	1	0	1646	0.000153202	357	3.32278e-005	222	113	0.00022288	18	3.55029988e-005	207	75	0.0003820051	0.0001384076459	218	0.000297814	85	0.00011612	897.9199829	8.3574e-005	10743985	506999.2812	541877.625	732000.5	75549	7.199999809	60.10000229	0.0193256177
39	1986	1.169999957	8.100000381	14279.66992	59.31868744	0.3715170324	1.752099991	0.200000003	21	9.304100037	0.1748519987	7196.973633	0	1	0	1673	0.000155657	407	3.78675e-005	267	129	0.000245247	25	4.752899986e-005	205	82	0.0003875236	0.0001550094457	285	0.00041185	104	0.000150289	843.8400269	7.8511e-005	10747990	526000.3125	529000	691999.5	77353	7	60.70000076	0.02334458381
39	1987	1.139999986	7	14598	59.85544205	0.3600000143	1.818799973	0.200000003	21	9.272999763	0.1712179929	7340.248047	0	0	0	1772	0.000164318	383	3.55156e-005	249	155	0.000299228	18	3.474899859e-005	204	85	0.00039382	0.0001640929986	229	0.000338257	76	0.00011226	684.6900024	6.3492e-005	10783968	517999.6562	518003.1562	677000.0625	79157	6.199999809	61.5	0.02558211982
39	1988	1.059999943	6	14952.83887	60.74073792	0.3464870155	1.888100028	0.200000003	21	9.272999763	0.1599940062	7553.217773	0	0	0	1763	0.000162414	379	3.49148e-005	230	130	0.000261044	16	3.212899901e-005	215	61	0.00043522	0.0001234819938	204	0.000304024	91	0.000135618	567.8400269	5.2311e-005	10854976	498000.3125	494003.0312	670999.6875	81990	5.5	62.30000305	0.04040183872
40	1982	1.559999943	5.699999809	13552.50586	59.61701965	0.8663484454	26.42230034	0.560109973	21	0	0.2074549943	9288.460938	0	0	0	1054	0.000326215	234	7.24234e-005	119	72	0.000467532	15	9.74029972e-005	130	42	0.0007603906	0.0002456646471	164	0.000677686	52	0.000214876	321.1099854	9.9385e-005	3230998	154000.1562	170964.7656	241999.9844	30010.99805	9.699999809	57.79999924	0.01387258247
40	1983	1.460000038	9	12784.40332	58.44370651	0.8325688243	26.4333992	0.5928199887	21	0	0.2021590024	8929.328125	0	0	0	848	0.000256116	152	4.59076e-005	90	43	0.000284768	11	7.284800085e-005	88	26	0.0005177541	0.0001529728179	103	0.000420408	23	9.3878e-005	236.3699951	7.139e-005	3310999.5	151000.1094	169964.8438	245000.0938	29565	9.600000381	57.90000153	-0.06085528806
40	1984	1.409999967	7	12881.31836	59.63681412	0.9473900795	26.44459915	0.6274399757	21	0	0.1971890032	9359.798828	0	0	0	797	0.000240785	150	4.53172e-005	83	47	0.000321918	15	0.0001027399994	79	21	0.0004675365	0.0001242818544	89	0.000372385	24	0.000100418	217.6199951	6.5748e-005	3310007	145999.9219	168970.75	238999.9688	30981	7.5	59.50000381	0.008276074193
40	1985	1.289999962	7.099999905	12904.66113	60.39068604	0.961334765	26.45569992	0.6640800238	21	0	0.1874040067	9445.915039	0	0	0	744	0.000225386	124	3.75644e-005	77	47	0.000328671	8	5.594400136e-005	82	24	0.0004881461	0.0001428720279	84	0.000365217	27	0.000117391	204.1799927	6.1855e-005	3301003.5	143000.1406	167982.4844	230000.2344	31180.99805	7.199999809	60.10000229	-0.02129071578
40	1986	1.169999957	8.199999809	12656.34668	60.89293289	0.936532557	26.46689987	0.7028599977	21	0	0.1805980057	9496.078125	0	0	0	699	0.000211434	127	3.8415e-005	71	58	0.000381579	19	0.0001250000059	59	19	0.0003532934	0.0001137724539	97	0.000459716	22	0.000104265	177.3500061	5.3646e-005	3305996.25	151999.9688	167000	210999.8438	31393.99805	7	60.70000076	-0.04549763724
40	1987	1.090000033	7.400000095	12607	60.30820465	0.9075000286	26.47800064	0.7439100146	21	0	0.1717379987	9659.524414	0	0	0	597	0.000182457	97	2.96455e-005	59	40	0.000268456	15	0.0001006710008	55	18	0.00034375	0.0001124999981	65	0.000320197	19	9.3596e-005	147.8800049	4.5196e-005	3272003.75	149000.2031	160000	203000.0312	31606	6.199999809	61.5	-0.0785221234
40	1988	1.059999943	6.699999809	12822.90625	59.59765244	0.8734360337	26.48920059	0.787349999	21	0	0.1615799963	9990.114258	0	0	0	634	0.000195558	102	3.14621e-005	71	49	0.000340278	8	5.555600001e-005	73	23	0.00049324	0.0001554049959	76	0.000383838	17	8.5859e-005	166.3399963	5.1308e-005	3242005	143999.9062	148000.9688	198000.2031	32388	5.5	62.30000305	0.01390800159
41	1982	1.679999948	11.5	12626.49121	58.46230316	0.2251909375	1.023699999	2.799999952	21	0.192900002	0.1874340028	7262.638184	0	0	0	518	0.00019408	90	3.37205e-005	59	30	0.000243902	8	6.50410002e-005	66	14	0.0005120368	0.0001086138655	64	0.000349727	24	0.000131148	163.3800049	6.1215e-005	2669002.5	123000.2188	128896.9922	182999.8906	19384	9.699999809	57.79999924	-0.07129342109
41	1983	1.639999986	10.80000019	12925.45898	59.56175232	0.2164105624	1.035699964	2.799999952	21	0.193599999	0.1777929962	7728.198242	0	0	0	550	0.000206767	92	3.45865e-005	55	33	0.000279661	8	6.779700198e-005	64	11	0.0005054784	8.687909576e-005	79	0.00044382	21	0.000117978	165.0500031	6.2048e-005	2659999	118000.0078	126612.7422	178000.0938	20557	9.600000381	57.90000153	0.03437761217
41	1984	1.580000043	9.399999619	13246.1543	59.76272964	0.207373634	1.047899961	2.799999952	21	0.1924999952	0.1741220057	7826.238281	0	1	1	572	0.000213752	78	2.9148e-005	61	47	0.000405172	8	6.896600098e-005	62	10	0.0004985167	8.040591638e-005	83	0.000477011	16	9.1954e-005	153.7799988	5.7465e-005	2675998.25	116000.1172	124368.9609	174000.1875	20943	7.5	59.50000381	0.05416319892
41	1985	1.5	8.800000191	13376.05957	59.29945755	0.1999046654	1.060299993	2.799999952	21	0.2005999982	0.165583998	7985.869141	0	1	1	559	0.000208039	74	2.754e-005	50	39	0.000336207	10	8.6207001e-005	53	11	0.0004338397	9.004219464e-005	79	0.000467456	17	0.000100592	150.3699951	5.5963e-005	2686996.25	115999.9609	122164.9531	168999.8594	21458	7.199999809	60.10000229	0.01730242744
41	1986	1.429999948	8.5	13649.12305	60.55447388	0.1947471648	1.07280004	2.799999952	21	0.2038999945	0.1658529937	8288.321289	0	1	1	619	0.00022909	69	2.55366e-005	40	48	0.000393443	4	3.278700024e-005	60	11	0.0005	9.16666686e-005	69	0.000415663	15	9.0361e-005	176.4299927	6.5297e-005	2701994.75	121999.8828	119999.9922	165999.8594	22395	7	60.70000076	0.03316978365
41	1987	1.399999976	6.199999809	14019	62.47600937	0.1887100041	1.085399985	2.799999952	21	0.2022999972	0.1593379974	8565.328125	0	1	1	620	0.000227606	57	2.09251e-005	44	53	0.000449153	6	5.084700024e-005	73	12	0.00061864	0.0001016949973	74	0.00045679	17	0.000104938	144.5399933	5.3061e-005	2724005.5	117999.875	118000.7812	162000.0469	23332	6.199999809	61.5	0.02264032885
41	1988	1.379999995	5.800000191	14326.27539	63.25953674	0.1816265732	1.098199964	2.799999952	21	0.2022999972	0.1515389979	9108.770508	0	1	1	677	0.000244669	95	3.43332e-005	57	57	0.000504425	10	8.849600272e-005	83	17	0.0007094	0.0001452989964	68	0.000427673	17	0.000106918	153.8999939	5.562e-005	2767003.5	112999.9453	117000.2812	158999.9844	25204	5.5	62.30000305	0.05786411464
42	1982	1.360000014	10.89999962	13651.55176	53.45505905	0.2863961756	0.1000000015	0.2333099991	21	10.76309967	0.1833759993	6003.268555	1	0	0	1819	0.000153127	432	3.63667e-005	234	126	0.000211765	16	2.689100074e-005	216	80	0.0003430274	0.0001270471694	282	0.000333333	110	0.000130024	581.0900269	4.8918e-005	11879029	594999.1875	629687.375	846000.8125	71313	9.699999809	57.79999924	-0.03582907096
42	1983	1.320000052	11.80000019	13706.42188	52.90976334	0.2752293646	0.1000000015	0.2519800067	21	10.70359993	0.1768790036	6080.384277	1	0	0	1721	0.000144731	397	3.33866e-005	237	109	0.000189236	14	2.430600034e-005	211	68	0.0003417496	0.0001101373055	253	0.000303721	102	0.000122449	533.4199829	4.4859e-005	11891025	576000.3125	617411.125	833001.375	72302	9.600000381	57.90000153	0.02070410736
42	1984	1.309999943	9.100000381	13987.91211	54.15986633	0.263736248	0.1000000015	0.2721599936	21	10.94180012	0.1706829965	6250.283203	1	0	0	1727	0.000145285	359	3.02011e-005	239	110	0.000197487	15	2.692999988e-005	186	73	0.0003072479	0.0001205865556	236	0.000289216	90	0.000110294	497.1300049	4.1821e-005	11886981	556998.6875	605374.3125	815999.125	74297	7.5	59.50000381	0.04333272576
42	1985	1.289999962	8	14356.99121	55.23685074	0.2542372942	0.1000000015	0.2939499915	21	10.97270012	0.1662629992	6363.63623	1	0	0	1771	0.000149414	409	3.4506e-005	253	108	0.00019963	14	2.587800009e-005	178	62	0.0002998793	0.0001044523451	261	0.00032913	110	0.000138714	567.7600098	4.79e-005	11852972	541000.875	593572.125	792999.6875	75428	7.199999809	60.10000229	0.02066571824
42	1986	1.269999981	6.800000191	14713.10645	56.80441284	0.2476780117	0.1000000015	0.3174799979	21	10.77470016	0.161688	6476.124023	1	0	0	1894	0.00015924	438	3.68253e-005	291	138	0.000251825	31	5.656899884e-005	213	67	0.0003659794	0.0001151202741	263	0.000357823	115	0.000156463	618.5200195	5.2002e-005	11893997	547999.625	582000	735000.25	77027	7	60.70000076	0.03371993825
42	1987	1.230000019	5.699999809	15200	57.35642242	0.2399999946	0.1000000015	0.342900008	21	10.80760002	0.1561390013	6587.291992	1	0	0	1987	0.000166471	442	3.70308e-005	242	111	0.00020709	18	3.358200047e-005	202	74	0.00035689	0.0001307420025	265	0.000370112	113	0.000157821	647.8300171	5.4275e-005	11936013	535998.875	566000.75	715999.5	78626	6.199999809	61.5	0.04803652689
42	1988	1.139999986	5.099999905	15623.67676	58.54650879	0.2309913337	0.1000000015	0.3703500032	21	10.80760002	0.1498360038	6769.258301	1	0	0	1931	0.000160903	405	3.37472e-005	252	110	0.000214844	13	2.539100024e-005	215	67	0.00040566	0.0001264150051	245	0.000334243	93	0.000126876	574.0100098	4.783e-005	12001019	511999.4062	530000.5	732999.625	81238	5.5	62.30000305	0.04336130247
44	1982	2.089999914	10.19999981	13326.96875	58.60655975	0.1742243469	0.1000000015	0.1000000015	20	1.6954	0.1966670007	6192.878418	1	0	0	105	0.000110063	36	3.77358e-005	20	9	0.000195652	4	8.695699944e-005	18	10	0.0003220528	0.0001789182134	18	0.000243243	6	8.1081e-005	31.79999924	3.3333e-005	953999.0625	46000.04297	55891.45703	74000.07031	5908	9.699999809	57.79999924	-0.02572695166
44	1983	2.130000114	8.300000191	13759.17383	59.18367386	0.1674311906	0.1000000015	0.1000000015	20	1.694599986	0.1904000044	6290.824707	1	0	0	100	0.000104603	26	2.71967e-005	22	6	0.000136364	0	0	12	3	0.0002186107	5.46526644e-005	16	0.000216216	7	9.4595e-005	27.53000069	2.8796e-005	955995.5	43999.88281	54892.10938	74000.07812	6014	9.600000381	57.90000153	0.04593219608
44	1984	2.059999943	5.300000191	14312.08789	62.53369522	0.1604395509	0.1000000015	0.1000000015	20.5	1.470900059	0.1816689968	5509.383301	1	0	0	79	8.2121e-005	24	2.4948e-005	17	5	0.000116279	1	2.325599962e-005	10	5	0.0001854922	9.274609329e-005	16	0.000222222	5	6.9444e-005	24.60000038	2.5577e-005	961995.125	43000.02734	53910.625	72000.07031	5300	7.5	59.50000381	0.07403208315
44	1985	2.069999933	4.900000095	14595.33887	63.63636398	0.1546610147	0.1000000015	0.1000000015	21	1.67869997	0.177523002	6015.479004	1	0	0	109	0.000112603	32	3.30579e-005	17	9	0.000214286	1	2.381000013e-005	13	7	0.00024553	0.0001322084427	28	0.0004	13	0.000185714	30.70000076	3.1712e-005	968002.6875	41999.94531	52946.69531	70000	5823	7.199999809	60.10000229	0.04157321155
44	1986	1.870000005	4	15109.3916	64.72148132	0.1506707966	0.1000000015	0.1000000015	21	1.756000042	0.172160998	6064.592285	1	0	0	124	0.000127179	25	2.5641e-005	17	7	0.000159091	1	2.27269993e-005	17	3	0.0003269231	5.769230847e-005	14	0.000222222	4	6.3492e-005	47.13999939	4.8352e-005	975003.75	43999.97656	52000	63000.0625	5913	7	60.70000076	0.06100665033
44	1987	1.879999995	3.799999952	15633	65.48556519	0.1459999979	0.1000000015	0.1000000015	21	1.744400024	0.1677110046	6088.210938	1	0	0	113	0.000114604	31	3.14402e-005	23	5	0.000116279	1	2.325599962e-005	15	4	0.000294118	7.84310032e-005	24	0.000393443	13	0.000213115	42.54999924	4.315e-005	986003.9375	43000.02734	50999.9375	60999.94141	6003	6.199999809	61.5	0.05356842279
44	1988	1.929999948	3.099999905	16257.94043	66.27604675	0.1405197233	0.1000000015	0.1000000015	21	1.744400024	0.1581089944	5894.251465	1	0	0	125	0.000125881	30	3.02115e-005	21	8	0.000195122	3	7.317100244e-005	13	8	0.000282609	0.0001739129948	13	0.0002	8	0.000123077	37.5	3.7764e-005	993001.375	40999.98828	45999.95312	65000	5853	5.5	62.30000305	0.04193181545
45	1982	1.879999995	10.80000019	10393.79492	57.82401657	2.062052488	25.13579941	0.400000006	21	0	0.2118429989	7508.355469	0	0	0	730	0.000226286	140	4.33974e-005	95	62	0.000360465	15	8.720900223e-005	77	23	0.0003935571	0.0001175560174	101	0.000388462	28	0.000107692	219.6000061	6.807e-005	3226006	172000.0625	195651.4062	259999.6875	24222	9.699999809	57.79999924	-0.02324326895
45	1983	1.929999948	10	10693.80762	56.51431274	1.981651425	24.85829926	0.400000006	21	0	0.2080840021	7666.370117	0	1	1	844	0.000259055	175	5.37139e-005	100	58	0.000349398	12	7.228900358e-005	88	26	0.0004530875	0.0001338667498	131	0.000505792	42	0.000162162	277.1300049	8.5062e-005	3257995.5	165999.7969	194222.9844	258999.7656	24977	9.600000381	57.90000153	0.05981802195
45	1984	1.909999967	7.099999905	11160.43945	57.83942795	1.898901105	24.58390045	0.400000006	21	0	0.1985709965	7865.243164	0	1	1	916	0.000277408	142	4.30042e-005	95	55	0.000339506	7	4.320999869e-005	82	21	0.0004253002	0.0001089183424	130	0.000498084	36	0.000137931	320.7000122	9.7124e-005	3301995.75	162000.0938	192805	261000.1562	25971	7.5	59.50000381	0.07677058876
45	1985	1.899999976	6.800000191	11369.70312	59.90935516	1.830508471	24.3125	0.400000006	21	0	0.1932210028	7970.419434	0	1	1	951	0.000284135	175	5.22856e-005	102	56	0.00035	7	4.374999844e-005	111	35	0.0005799453	0.0001828656386	144	0.000564706	37	0.000145098	400.0499878	0.000119526	3347000.75	160000	191397.375	254999.9531	26677	7.199999809	60.10000229	0.01880542003
45	1986	1.769999981	6.199999809	11674.92285	60.85539627	1.783281803	24.0442009	0.400000006	21	0	0.1888509989	8414.967773	0	1	1	1059	0.000313221	192	5.67879e-005	119	67	0.00039645	13	7.692300278e-005	95	24	0.0005	0.0001263157901	153	0.000659483	49	0.000211207	485.3900146	0.000143565	3380999.25	168999.875	189999.9844	231999.9062	28451	7	60.70000076	0.04162012786
45	1987	1.690000057	5.599999905	12027	61.76352692	1.728000045	23.77879906	0.400000006	21	0	0.1853500009	8824.517578	0	1	1	1086	0.00031708	197	5.75182e-005	124	73	0.000429412	11	6.470600056e-005	131	40	0.000700535	0.0002139040007	141	0.000615721	46	0.000200873	377.769989	0.000110299	3425003	169999.9062	186999.9375	228999.8281	30224	6.199999809	61.5	0.07474572957
45	1988	1.700000048	4.5	12440.80859	62.61349869	1.663137674	23.5163002	0.400000006	21	0	0.1699800044	9152.458984	0	1	1	1034	0.000297983	188	5.41787e-005	130	72	0.000428571	15	8.928599709e-005	115	32	0.000672515	0.0001871349959	133	0.000561181	40	0.000168776	321.6000061	9.2681e-005	3469996.5	168000.1719	170999.9062	237000.1875	31759	5.5	62.30000305	0.05423244834
46	1982	1.830000043	5.5	11323.38867	62.72544861	0.7183771133	0.6565999985	0.3806490004	21	0	0.2427980006	9165.685547	1	0	0	148	0.000213256	30	4.32277e-005	27	7	0.0002	3	8.571399667e-005	15	1	0.0003764384	2.509589467e-005	27	0.000509434	10	0.000188679	54.34000015	7.8306e-005	694001.5625	35000	39847.15625	53000	6361	9.699999809	57.79999924	-0.03494672105
46	1983	1.789999962	5.400000095	11091.74316	62.69841003	0.6903669834	0.6868000031	0.3713270128	21	0	0.2293470055	9037.208008	1	0	0	175	0.000250358	23	3.29041e-005	19	11	0.000333333	4	0.0001212119969	12	4	0.0003088927	0.0001029642299	22	0.000423077	3	5.7692e-005	47	6.7239e-005	698999.0625	33000.03125	38848.44141	51999.99219	6317	9.600000381	57.90000153	-0.01838462427
46	1984	1.669999957	4.300000191	11661.53809	64.89151764	0.6615384817	0.7185000181	0.3622339964	21	0	0.2197130024	9079.438477	1	0	0	143	0.000202837	25	3.5461e-005	18	12	0.000375	3	9.375000081e-005	17	5	0.0004488477	0.0001320140291	24	0.000461538	8	0.000153846	50.63999939	7.1836e-005	704999.5625	32000	37874.76172	52000.05078	6401	7.5	59.50000381	0.08037184179
